CustomerID,InvoiceNo,InvoiceDate,TotalPrice,LoyaltyScore,AvgBasketSize,Returns,SupportTickets,ReferralCount,AvgSessionTime,Age,Gender,Region,DeviceType,LastLoginDays,NewsletterSubscribed,PremiumMember,CampaignResponseRate,AvgDiscountUsed,AvgTimeBetweenPurchases,PreferredCategory
1358,907789,2025-07-12 16:05:47.391689,457.09,39,1.19,2,4,18,119.68,64,Other,East,Mobile,193,0,1,0.33,16.18,31.69,Clothing
1359,743409,2025-04-07 16:05:47.391689,201.43,42,1.74,2,0,19,8.45,21,Other,East,Desktop,185,0,1,0.49,9.19,40.95,Electronics
1360,177505,2025-07-04 16:05:47.391689,551.06,58,9.71,1,7,17,108.2,57,Other,East,Tablet,217,0,1,0.57,28.85,46.93,Home
1361,102869,2025-08-17 16:05:47.391689,875.49,12,3.66,4,0,9,76.6,33,Other,North,Desktop,163,1,0,0.24,7.74,8.73,Clothing
1362,881474,2025-03-29 16:05:47.391689,737.58,3,7.92,4,3,8,116.94,45,Other,West,Mobile,160,1,1,0.79,17.81,36.46,Clothing
1363,554351,2025-02-10 16:05:47.391689,810.43,18,6.62,4,8,7,58.48,33,Female,South,Tablet,12,0,0,0.49,34.85,3.02,Clothing
1364,412252,2025-03-20 16:05:47.391689,665.61,40,4.44,3,8,9,102.45,21,Other,West,Mobile,295,1,1,0.33,28.01,30.36,Home
1365,736584,2025-10-20 16:05:47.391689,698.43,21,2.85,4,4,16,12.18,62,Female,East,Desktop,88,1,0,0.11,19.32,10.14,Home
1366,718467,2025-04-21 16:05:47.391689,852.21,15,2.09,2,3,1,43.56,43,Female,East,Desktop,323,1,0,0.24,21.01,11.79,Electronics
1367,190272,2025-05-05 16:05:47.391689,264.67,97,6.54,3,2,5,12.71,45,Other,West,Mobile,41,1,0,0.95,28.11,22.54,Clothing
1368,138467,2025-04-06 16:05:47.391689,499.64,99,7.97,0,2,4,117.16,49,Other,East,Tablet,209,1,1,0.31,0.29,26.51,Beauty
1369,909760,2025-02-03 16:05:47.391689,236.79,26,6.8,4,4,8,98.95,62,Female,South,Desktop,228,1,0,0.17,3.93,37.77,Home
1370,977844,2025-08-23 16:05:47.391689,987.91,8,5.77,4,9,4,103.04,19,Female,East,Desktop,349,0,1,0.46,44.06,5.39,Electronics
1371,580047,2025-04-02 16:05:47.391689,945.18,100,1.38,0,0,17,112.87,48,Other,South,Tablet,274,1,1,0.31,3.89,30.72,Clothing
1372,759347,2025-02-13 16:05:47.391689,58.64,94,9.72,4,4,19,14.79,20,Other,West,Desktop,278,1,1,0.04,35.34,11.77,Beauty
1373,158871,2025-05-20 16:05:47.391689,711.46,87,8.19,0,5,8,49.34,25,Female,West,Mobile,250,0,1,0.32,46.0,34.86,Home
1374,228391,2025-04-28 16:05:47.391689,926.74,42,3.64,3,6,16,13.17,41,Female,East,Desktop,309,0,1,0.54,13.53,38.61,Beauty
1375,539430,2025-01-06 16:05:47.391689,196.96,44,9.82,2,8,16,29.24,32,Female,South,Desktop,207,0,0,0.55,18.52,33.85,Home
1376,710704,2025-10-08 16:05:47.391689,576.59,14,6.42,0,2,11,31.38,60,Male,East,Tablet,320,0,1,0.36,28.45,44.56,Electronics
1377,956703,2025-09-29 16:05:47.391689,917.18,78,6.24,1,1,6,58.95,48,Female,North,Mobile,139,1,0,0.45,44.09,20.8,Beauty
1378,930496,2025-09-01 16:05:47.391689,53.27,2,7.73,0,2,2,35.88,26,Male,North,Tablet,279,1,0,0.97,47.1,46.14,Clothing
1379,356687,2025-06-04 16:05:47.391689,703.47,37,8.31,4,8,9,16.61,56,Other,North,Desktop,33,1,0,0.38,36.98,26.53,Clothing
1380,825451,2025-04-05 16:05:47.391689,311.4,69,6.91,3,6,1,24.26,62,Other,North,Desktop,308,1,0,0.26,4.33,29.57,Home
1381,207450,2025-05-01 16:05:47.391689,925.91,38,2.15,3,8,2,21.94,19,Female,East,Tablet,17,0,0,0.24,33.46,39.24,Clothing
1382,271890,2025-02-22 16:05:47.391689,971.64,41,4.04,0,1,15,116.9,25,Other,North,Tablet,56,1,0,0.46,20.52,2.08,Beauty
1383,538741,2025-02-10 16:05:47.391689,945.38,62,9.35,2,4,1,92.32,24,Other,South,Tablet,111,1,0,0.76,23.54,39.59,Electronics
1384,381974,2025-09-06 16:05:47.391689,484.73,60,3.02,1,3,9,116.29,61,Other,West,Mobile,4,0,1,0.21,2.46,37.5,Home
1385,500109,2025-01-09 16:05:47.391689,864.8,14,4.35,3,1,5,55.57,68,Other,West,Desktop,181,1,0,0.71,9.55,19.28,Beauty
1386,216381,2025-03-02 16:05:47.391689,847.66,89,4.89,4,8,10,37.01,56,Male,North,Tablet,12,1,1,0.02,39.53,6.06,Home
1387,573125,2025-01-12 16:05:47.391689,332.72,84,4.95,4,8,6,96.8,59,Male,North,Desktop,338,1,0,0.42,22.7,6.37,Electronics
1388,671621,2024-12-31 16:05:47.391689,832.34,2,6.52,2,5,14,42.52,33,Female,North,Mobile,284,1,0,0.78,15.08,55.47,Home
1389,234508,2025-02-08 16:05:47.391689,56.27,70,9.49,3,5,5,39.43,52,Female,East,Mobile,258,0,0,0.34,19.2,41.67,Clothing
1390,829650,2025-04-08 16:05:47.391689,604.34,17,3.17,0,7,19,31.74,47,Female,West,Mobile,89,0,0,0.56,42.72,8.5,Clothing
1391,962645,2025-06-30 16:05:47.391689,245.41,89,2.09,4,5,8,19.91,27,Other,North,Mobile,103,0,1,0.2,37.45,22.05,Home
1392,499111,2025-01-12 16:05:47.391689,138.16,28,2.78,2,0,19,34.49,55,Other,South,Desktop,185,0,1,0.74,13.62,35.96,Electronics
1393,250810,2025-11-13 16:05:47.391689,95.41,66,8.98,3,3,11,45.86,35,Male,North,Mobile,249,0,1,0.05,5.88,50.3,Electronics
1394,392890,2025-04-10 16:05:47.391689,702.36,35,6.81,3,6,18,82.51,67,Male,West,Mobile,254,1,0,0.85,12.6,3.58,Clothing
1395,673665,2025-08-29 16:05:47.391689,353.08,5,3.57,3,1,19,12.19,22,Female,North,Tablet,75,1,0,0.2,46.04,14.96,Electronics
1396,940477,2025-10-23 16:05:47.391689,730.27,65,8.34,3,8,2,29.21,46,Male,West,Mobile,107,0,0,0.87,29.08,53.5,Home
1397,460032,2025-09-23 16:05:47.391689,84.05,40,8.75,3,7,14,98.04,56,Male,North,Tablet,155,0,1,0.35,26.67,1.54,Beauty
1398,469599,2025-08-02 16:05:47.391689,328.98,76,8.62,4,7,1,21.9,51,Male,South,Mobile,81,0,0,0.72,29.82,12.88,Home
1399,760960,2025-03-03 16:05:47.391689,548.7,56,9.27,2,6,1,44.4,60,Male,North,Mobile,76,1,1,0.32,18.3,57.58,Clothing
1400,850020,2025-07-28 16:05:47.391689,794.91,36,3.27,3,3,2,104.44,62,Male,South,Tablet,257,0,1,0.91,40.36,37.19,Clothing
1401,979611,2025-06-12 16:05:47.391689,332.38,45,7.8,1,1,5,22.82,40,Female,South,Mobile,126,1,0,0.13,26.16,16.44,Clothing
1402,271836,2025-01-17 16:05:47.391689,633.37,23,5.14,1,2,14,14.51,22,Female,North,Desktop,281,1,0,0.18,5.84,4.95,Electronics
1403,829903,2025-03-15 16:05:47.391689,888.26,47,8.58,2,5,9,60.72,47,Male,South,Desktop,87,1,1,0.49,6.45,2.66,Home
1404,145714,2025-01-07 16:05:47.391689,623.55,31,7.56,0,4,8,39.78,23,Female,East,Mobile,203,1,1,0.08,26.84,15.44,Beauty
1405,727234,2025-10-05 16:05:47.391689,248.3,11,7.99,0,7,0,69.79,63,Other,North,Desktop,15,0,1,0.2,46.83,53.01,Home
1406,996048,2025-11-09 16:05:47.391689,43.91,10,6.91,0,5,15,97.44,61,Male,North,Tablet,150,1,0,0.94,15.42,25.54,Beauty
1407,730271,2025-03-26 16:05:47.391689,872.7,67,2.6,1,5,5,20.77,21,Other,South,Mobile,253,1,0,0.98,43.48,43.5,Home
1408,566960,2025-10-21 16:05:47.391689,40.84,14,5.91,0,0,8,71.78,46,Female,South,Mobile,187,0,0,0.38,38.2,55.18,Clothing
1409,811851,2025-05-22 16:05:47.391689,877.21,80,9.86,4,3,3,63.13,40,Female,North,Tablet,328,1,0,0.92,12.39,25.07,Beauty
1410,224123,2025-08-09 16:05:47.391689,538.36,74,9.44,3,4,1,21.57,23,Other,East,Tablet,31,1,0,0.54,1.82,12.29,Home
1411,405628,2025-04-22 16:05:47.391689,940.29,93,1.39,1,2,3,76.76,49,Female,South,Tablet,270,1,0,0.27,5.09,31.51,Electronics
1412,182989,2025-10-31 16:05:47.391689,802.81,10,2.48,2,8,0,36.47,59,Male,South,Mobile,4,0,1,0.7,36.42,54.58,Electronics
1413,398356,2025-04-17 16:05:47.391689,997.98,76,2.19,2,0,18,61.1,35,Other,West,Tablet,329,1,1,0.66,9.98,48.46,Home
1414,929957,2025-08-24 16:05:47.391689,363.7,94,7.53,3,5,9,14.46,32,Male,East,Tablet,307,1,1,0.99,18.56,4.88,Clothing
1415,278274,2025-04-08 16:05:47.391689,771.84,1,8.36,1,5,14,57.85,57,Other,East,Desktop,332,0,0,0.27,25.08,41.86,Beauty
1416,787995,2025-07-15 16:05:47.391689,413.89,5,2.92,0,9,18,40.24,49,Female,North,Desktop,168,0,1,0.67,36.27,34.74,Home
1417,425352,2025-06-13 16:05:47.391689,490.28,20,5.55,0,4,15,99.57,26,Other,East,Mobile,180,1,0,0.05,5.66,54.54,Electronics
1418,920260,2025-01-11 16:05:47.391689,634.96,8,8.57,4,4,3,11.55,54,Other,North,Desktop,177,1,0,0.11,20.32,8.23,Beauty
1419,511927,2025-09-09 16:05:47.391689,876.2,43,7.6,4,9,1,53.14,27,Male,West,Desktop,142,0,1,0.0,24.25,32.51,Electronics
1420,889852,2025-12-05 16:05:47.391689,984.4,76,5.88,0,4,12,57.72,37,Female,East,Tablet,361,1,0,1.0,27.04,52.89,Electronics
1421,983184,2024-12-18 16:05:47.391689,772.91,1,6.31,2,5,0,88.38,23,Male,South,Tablet,247,0,1,0.8,40.92,25.19,Home
1422,231373,2025-06-12 16:05:47.391689,429.41,57,5.58,2,7,16,71.04,65,Female,West,Desktop,126,1,1,0.79,8.58,29.44,Electronics
1423,538452,2025-03-07 16:05:47.391689,432.93,64,3.68,4,1,12,81.73,20,Male,North,Desktop,262,0,0,0.51,40.39,5.16,Beauty
1424,215294,2025-06-01 16:05:47.391689,742.83,84,6.09,3,5,3,94.36,59,Other,West,Desktop,39,1,1,0.3,34.64,17.41,Clothing
1425,559451,2024-12-26 16:05:47.391689,254.0,28,7.2,0,0,6,104.15,28,Male,North,Mobile,354,0,1,0.15,27.79,20.15,Home
1426,748307,2025-06-01 16:05:47.391689,128.26,37,8.86,4,3,16,41.1,60,Female,West,Mobile,254,0,1,0.28,34.98,56.76,Beauty
1427,165726,2025-07-11 16:05:47.391689,367.53,47,6.73,4,9,8,66.87,34,Female,North,Mobile,142,0,1,0.38,20.6,17.68,Home
1428,241564,2025-09-11 16:05:47.391689,301.49,76,7.85,0,2,3,101.61,49,Other,East,Desktop,239,0,0,0.76,6.92,28.19,Electronics
1429,477812,2025-07-06 16:05:47.391689,310.38,37,2.44,0,8,18,118.79,21,Female,South,Desktop,227,0,1,0.54,33.29,40.61,Electronics
1430,368246,2025-10-13 16:05:47.391689,248.94,49,5.15,2,2,0,107.29,21,Male,North,Mobile,340,1,1,0.08,26.23,10.57,Beauty
1431,805696,2025-08-13 16:05:47.391689,61.25,44,1.08,3,5,9,47.72,34,Other,West,Mobile,197,1,1,0.02,31.97,29.7,Beauty
1432,218015,2025-10-23 16:05:47.391689,37.52,56,3.22,3,0,3,27.44,58,Female,North,Desktop,64,0,0,0.1,16.9,44.57,Clothing
1433,840674,2025-03-11 16:05:47.391689,987.97,28,7.54,0,5,8,61.28,36,Female,North,Tablet,10,1,1,0.41,45.34,52.14,Beauty
1434,354079,2025-12-08 16:05:47.391689,439.22,79,9.93,1,3,12,90.29,22,Male,North,Mobile,107,1,0,0.93,29.37,37.95,Beauty
1435,650929,2025-09-12 16:05:47.391689,396.64,6,1.89,4,7,13,61.65,49,Male,West,Desktop,25,1,1,0.64,4.27,40.47,Home
1436,789944,2025-06-26 16:05:47.391689,686.05,61,4.61,4,8,9,60.57,39,Other,South,Desktop,150,1,1,0.8,22.49,8.45,Electronics
1437,788105,2025-01-30 16:05:47.391689,233.89,20,8.2,0,3,5,101.4,23,Female,East,Tablet,220,1,1,0.47,37.82,56.8,Beauty
1438,613758,2025-11-21 16:05:47.391689,950.96,78,2.84,1,9,15,46.56,52,Male,South,Desktop,340,1,0,0.36,39.71,8.82,Clothing
1439,465890,2025-01-21 16:05:47.391689,790.62,2,6.0,2,9,5,103.88,39,Other,North,Desktop,236,0,0,0.11,24.73,46.71,Beauty
1440,545101,2025-12-12 16:05:47.391689,107.62,73,7.6,0,5,16,51.78,18,Female,West,Mobile,236,1,0,0.88,44.74,16.62,Electronics
1441,136631,2025-08-02 16:05:47.391689,429.23,37,6.54,0,0,9,42.75,37,Female,South,Mobile,218,1,0,0.78,13.38,56.08,Beauty
1442,866577,2025-04-24 16:05:47.391689,881.54,20,2.69,4,3,17,57.21,39,Other,North,Tablet,150,1,0,0.17,20.53,43.48,Home
1443,172991,2025-12-01 16:05:47.391689,945.84,26,4.2,0,6,17,92.68,65,Other,East,Tablet,122,0,0,0.51,44.93,45.48,Electronics
1444,104014,2025-01-01 16:05:47.391689,478.05,29,8.05,0,0,2,19.49,28,Male,East,Desktop,143,1,1,0.49,44.81,13.92,Beauty
1445,373237,2025-10-28 16:05:47.391689,621.14,1,5.99,0,7,19,27.59,30,Female,East,Mobile,188,1,0,0.63,34.29,27.14,Home
1446,118070,2025-11-09 16:05:47.391689,183.69,35,1.05,4,9,14,114.42,59,Female,North,Tablet,254,1,1,0.95,42.95,37.45,Electronics
1447,922209,2025-09-26 16:05:47.391689,991.35,70,7.85,2,5,14,25.18,20,Female,West,Tablet,67,0,0,0.58,4.44,46.43,Beauty
1448,156958,2025-05-09 16:05:47.391689,247.04,59,1.32,2,4,3,70.29,26,Other,South,Tablet,103,1,0,0.54,43.25,7.13,Home
1449,182074,2025-02-15 16:05:47.391689,943.88,69,7.71,0,9,8,71.62,29,Male,East,Desktop,335,0,0,0.05,16.03,57.78,Clothing
1450,635017,2025-10-01 16:05:47.391689,656.65,33,2.82,4,8,18,61.31,40,Female,North,Mobile,158,1,1,0.06,8.92,53.52,Home
1451,855073,2025-03-06 16:05:47.391689,615.58,51,9.62,2,1,16,79.15,31,Other,North,Tablet,308,0,0,0.19,11.97,16.95,Clothing
1452,276089,2025-04-08 16:05:47.391689,522.43,78,4.31,2,4,10,31.43,50,Female,South,Mobile,361,0,0,0.03,20.9,49.54,Beauty
1453,297392,2025-10-27 16:05:47.391689,246.06,12,3.94,2,5,8,68.56,35,Male,East,Tablet,299,0,1,0.74,12.56,31.58,Home
1454,258823,2025-08-14 16:05:47.391689,193.0,20,2.34,4,6,9,47.8,66,Female,North,Tablet,89,1,1,0.72,16.03,28.25,Clothing
1455,730152,2025-05-13 16:05:47.391689,236.08,53,3.75,4,4,17,81.09,58,Male,South,Mobile,356,0,1,0.14,6.75,19.55,Electronics
1456,493002,2025-04-18 16:05:47.391689,202.71,88,8.89,0,8,19,21.24,26,Male,West,Mobile,255,0,1,0.84,14.81,35.28,Home
1457,833429,2025-10-18 16:05:47.391689,783.99,43,9.97,3,0,12,70.65,40,Female,West,Mobile,352,0,0,0.15,28.61,44.06,Beauty
1458,598863,2024-12-28 16:05:47.391689,363.12,98,4.31,2,6,7,26.31,27,Female,West,Desktop,219,0,1,0.3,22.09,25.25,Electronics
1459,467654,2025-08-28 16:05:47.391689,76.69,89,5.04,3,9,6,37.04,36,Male,East,Tablet,8,1,0,0.25,17.34,38.12,Clothing
1460,679036,2025-01-28 16:05:47.391689,969.72,50,7.5,4,6,16,30.15,64,Other,South,Desktop,11,1,0,0.37,37.32,42.26,Home
1461,630089,2025-10-26 16:05:47.391689,886.11,29,8.98,4,3,14,26.03,22,Male,South,Mobile,324,1,1,0.25,44.68,42.96,Home
1462,250262,2025-10-13 16:05:47.391689,929.2,57,6.34,4,8,19,99.96,64,Female,North,Tablet,243,1,0,0.49,37.84,4.07,Beauty
1463,542905,2025-01-10 16:05:47.391689,995.01,39,4.52,3,4,14,37.86,69,Female,North,Desktop,181,0,1,0.41,16.6,51.73,Electronics
1464,335362,2025-11-17 16:05:47.391689,190.42,95,4.71,4,3,0,111.62,40,Other,North,Tablet,283,1,0,0.99,37.22,28.04,Home
1465,544209,2025-02-24 16:05:47.391689,408.32,56,7.26,0,6,13,116.54,47,Male,South,Desktop,311,0,1,0.06,7.6,16.48,Home
1466,653880,2025-03-31 16:05:47.391689,763.07,43,1.03,4,3,4,70.69,42,Male,North,Mobile,98,1,1,0.14,6.52,15.26,Electronics
1467,897079,2025-12-05 16:05:47.391689,702.1,50,6.58,1,2,10,21.45,45,Male,South,Desktop,196,1,1,0.05,17.28,29.5,Home
1468,764076,2025-08-22 16:05:47.391689,170.82,23,4.2,3,8,15,48.07,51,Female,South,Tablet,225,1,1,0.63,40.39,53.32,Electronics
1469,319963,2024-12-23 16:05:47.391689,819.52,44,8.15,1,7,1,96.74,62,Male,West,Tablet,332,0,1,0.05,12.32,23.32,Electronics
1470,580761,2025-04-04 16:05:47.391689,239.95,38,1.84,4,0,7,47.25,65,Other,North,Tablet,102,1,1,0.84,3.16,45.23,Electronics
1471,348710,2025-06-16 16:05:47.391689,239.34,84,6.29,0,6,10,15.01,64,Female,West,Tablet,105,1,0,0.51,6.59,6.71,Beauty
1472,320984,2025-05-20 16:05:47.391689,546.23,23,5.33,2,8,17,69.03,42,Female,East,Mobile,364,1,0,0.53,42.94,29.09,Electronics
1473,997059,2025-02-13 16:05:47.391689,601.08,45,6.78,4,7,2,102.19,27,Male,East,Desktop,57,0,0,0.56,31.69,59.51,Electronics
1474,956748,2025-08-08 16:05:47.391689,588.48,52,1.58,0,7,0,96.53,31,Other,East,Mobile,77,1,1,0.17,12.66,46.46,Clothing
1475,882355,2025-10-18 16:05:47.391689,109.66,80,6.22,3,5,10,25.14,59,Female,South,Mobile,74,1,0,0.2,27.76,13.42,Clothing
1476,364512,2025-05-13 16:05:47.391689,879.91,50,6.05,1,3,15,82.37,63,Female,South,Mobile,41,0,1,0.32,26.38,30.59,Beauty
1477,701863,2025-11-29 16:05:47.391689,280.29,8,6.05,1,7,17,30.36,47,Male,South,Tablet,323,0,0,0.59,32.77,14.78,Electronics
1478,368799,2025-11-15 16:05:47.391689,146.92,85,6.43,1,2,15,30.09,58,Male,North,Tablet,180,1,0,0.21,11.66,25.16,Clothing
1479,337549,2025-09-26 16:05:47.391689,890.97,1,7.09,3,8,9,105.52,42,Other,West,Tablet,32,1,1,0.12,43.22,47.02,Clothing
1480,694319,2025-05-11 16:05:47.391689,956.54,8,8.24,0,1,17,33.71,31,Male,South,Desktop,70,1,0,0.97,15.47,46.5,Home
1481,584299,2025-07-12 16:05:47.391689,864.89,29,3.43,3,1,5,35.27,52,Other,West,Tablet,55,0,0,0.02,34.71,14.46,Electronics
1482,712210,2025-11-29 16:05:47.391689,813.33,96,8.43,1,6,18,5.08,69,Female,West,Desktop,104,0,0,0.8,0.81,55.41,Clothing
1483,548982,2025-06-09 16:05:47.391689,662.14,5,5.48,4,9,3,105.13,65,Other,West,Tablet,199,0,1,0.79,18.63,35.96,Beauty
1484,224046,2025-02-04 16:05:47.391689,559.84,86,1.69,2,3,12,96.15,51,Other,North,Tablet,100,1,0,0.3,17.59,23.42,Home
1485,506619,2025-12-06 16:05:47.391689,105.25,47,1.53,3,9,13,77.14,27,Other,North,Mobile,255,0,1,0.14,27.17,30.61,Home
1486,132097,2025-12-10 16:05:47.391689,420.28,34,4.01,3,7,2,91.28,52,Female,East,Mobile,306,1,0,0.15,3.64,36.7,Electronics
1487,766326,2025-08-24 16:05:47.391689,385.23,65,8.06,0,8,9,22.49,28,Male,East,Mobile,73,0,0,0.7,39.51,34.03,Electronics
1488,749150,2025-04-19 16:05:47.391689,274.56,55,7.37,0,6,5,57.71,28,Female,West,Desktop,170,0,0,0.64,10.89,29.7,Home
1489,330229,2024-12-15 16:05:47.391689,728.95,90,8.1,3,4,0,45.39,38,Male,East,Desktop,142,0,0,0.78,33.85,30.79,Beauty
1490,218834,2025-04-18 16:05:47.391689,505.96,43,5.66,1,7,13,15.78,38,Other,West,Tablet,165,1,1,0.94,40.16,11.41,Electronics
1491,193848,2025-03-14 16:05:47.391689,99.43,74,4.96,2,3,7,60.91,39,Other,North,Desktop,260,1,0,0.69,28.09,48.95,Electronics
1492,152921,2025-02-22 16:05:47.391689,235.78,30,2.33,0,1,18,110.89,62,Other,North,Tablet,220,1,1,0.16,37.04,32.96,Home
1493,805086,2025-04-30 16:05:47.391689,689.59,82,3.95,1,5,13,9.61,24,Other,North,Desktop,82,1,1,0.24,33.09,8.73,Home
1494,750429,2025-11-28 16:05:47.391689,94.61,17,4.91,4,8,9,38.52,34,Other,South,Desktop,181,0,0,0.84,17.78,46.2,Electronics
1495,805660,2025-06-04 16:05:47.391689,854.18,26,1.8,0,0,16,28.87,19,Male,West,Desktop,306,1,0,0.21,40.44,56.01,Clothing
1496,384821,2025-08-16 16:05:47.391689,505.24,8,2.99,1,9,8,32.39,29,Male,North,Mobile,9,0,1,0.07,14.74,56.89,Electronics
1497,155609,2025-11-15 16:05:47.391689,490.97,47,6.38,1,6,5,109.47,59,Other,West,Desktop,3,1,1,0.7,28.56,22.77,Clothing
1498,327897,2025-05-25 16:05:47.391689,600.56,76,7.62,2,9,10,58.83,35,Female,East,Mobile,350,1,0,0.4,37.27,9.0,Home
1499,131024,2025-11-04 16:05:47.391689,828.19,91,9.99,2,8,6,58.62,28,Female,East,Mobile,335,0,0,0.92,18.95,31.59,Clothing
