CustomerID,Recency,Frequency,Monetary,Cluster
16776,60,1,388.2799999999999,3
13845,64,1,312.98,3
15127,65,1,406.53000000000003,3
17203,35,6,3563.85,3
13028,22,2,661.3199999999999,3
14788,7,2,679.44,3
17254,4,2,272.44000000000005,3
15640,4,15,12515.660000000003,3
12585,234,2,2040.1,0
17189,106,2,384.4,0
17796,40,4,697.9,3
15384,169,2,642.4099999999999,0
14505,17,8,5905.640000000001,3
17908,373,1,243.2799999999999,0
17083,109,3,1405.7799999999997,0
15397,289,1,94.0,0
15673,88,4,2881.0200000000004,3
16136,59,3,709.3800000000001,3
16261,17,4,746.8300000000002,3
16449,197,2,707.6899999999998,0
14155,266,1,118.75,0
15416,64,4,3984.3199999999993,3
14147,78,2,483.40000000000003,3
16096,264,1,320.62,0
17522,1,5,1070.71,3
16824,15,2,460.64,3
17750,5,9,1797.57,3
13116,138,1,501.14000000000004,0
17040,137,1,449.7299999999999,0
12648,154,1,318.05,0
18268,134,1,25.5,0
16360,4,6,3512.5299999999997,3
12364,7,4,1313.1,3
14314,106,1,120.0,0
15368,21,1,446.94000000000005,3
14300,18,1,43.2,3
15081,22,5,504.79999999999995,3
16779,2,22,10629.72,3
12665,324,1,63.0,0
18094,81,7,3017.2999999999997,3
12428,25,9,7956.46,3
18149,50,3,612.0799999999999,3
17174,217,1,59.9,0
17031,11,2,380.35,3
12864,138,1,147.12,0
14067,63,2,374.70000000000005,3
13429,10,4,1006.8,3
14014,77,1,505.18000000000006,3
13732,28,1,491.86,3
15919,19,2,639.8899999999999,3
16062,9,4,1153.6200000000001,3
17674,74,2,551.0400000000001,3
14867,185,3,710.28,0
18257,39,8,2337.6300000000006,3
17334,302,2,307.02000000000004,0
15326,333,1,311.71,0
16425,302,1,302.69999999999993,0
16566,15,5,614.66,3
15800,107,2,699.0799999999999,0
16040,65,3,1313.55,3
14231,183,3,925.71,0
18064,133,2,814.0,0
12697,28,3,957.5900000000001,3
14780,54,2,447.6799999999999,3
14164,70,2,1631.7700000000002,3
16171,59,1,73.2,3
17620,59,1,81.44,3
14764,46,1,278.3,3
18067,40,1,396.3300000000001,3
13739,18,1,216.9,3
17153,24,1,213.77999999999997,3
13091,28,1,345.82,3
14494,25,1,139.56,3
12678,42,12,17628.460000000003,3
16499,360,2,365.45,0
13627,59,5,1638.47,3
13700,26,10,2265.1200000000003,3
13728,36,6,1016.1400000000001,3
14782,319,1,200.10000000000002,0
16843,42,16,10196.569999999998,3
16494,296,1,826.5299999999999,0
14659,8,9,2529.9300000000003,3
14803,162,3,845.55,0
12553,8,10,3692.28,3
14915,91,2,307.48,0
15944,276,1,325.1,0
15861,12,8,3165.3599999999997,3
15676,18,3,3435.7599999999993,3
15092,215,2,457.81000000000006,0
13499,17,5,1159.11,3
17060,266,1,234.24,0
18086,274,1,101.33999999999999,0
17701,252,1,417.95000000000005,0
18079,45,4,3651.970000000001,3
17414,43,2,778.0,3
15453,1,7,1388.37,3
12987,73,2,558.7,3
13678,151,1,232.60000000000005,0
14947,72,2,290.82,3
15653,92,2,877.4399999999999,0
18228,56,2,779.9,3
13441,91,1,296.64000000000004,0
12884,88,1,309.05000000000007,0
13095,70,1,74.4,3
14125,10,3,2740.4300000000003,3
16715,78,1,301.71999999999997,3
15350,373,1,115.65,0
17236,12,6,916.1299999999999,3
17752,359,1,80.64,0
13145,39,4,618.52,3
12763,138,2,494.08,0
13824,32,5,1698.9399999999996,3
13048,14,4,1835.91,3
14411,310,1,1063.0,0
17769,12,10,3997.9799999999996,3
13340,45,7,10736.480000000001,3
16005,12,4,615.3899999999999,3
12463,53,4,1344.7800000000002,3
13389,11,3,797.96,3
17109,29,6,885.0400000000001,3
15414,9,3,774.8999999999999,3
14241,183,1,213.70000000000002,0
13070,192,1,228.8,0
16364,11,2,707.04,3
12641,115,1,185.9,0
14806,75,1,193.39000000000004,3
15949,16,2,364.71999999999997,3
16404,70,1,443.0500000000001,3
15664,50,1,386.43,3
16123,51,1,307.78,3
13349,10,1,247.31999999999996,3
12479,11,1,527.2,3
15992,3,1,41.989999999999995,3
16029,38,63,81024.84,2
18223,4,14,6484.540000000001,3
14708,2,3,1126.3700000000001,3
15301,50,12,5070.35,3
17231,12,10,3174.3199999999997,3
14684,25,5,1236.2800000000002,3
16271,2,5,1429.24,3
13414,133,3,1390.5,0
12410,308,2,693.3299999999999,0
12759,52,3,1531.44,3
15572,4,7,2552.86,3
17164,32,7,2467.3499999999995,3
14689,208,1,112.80000000000001,0
17469,16,5,1870.9700000000003,3
14240,30,2,890.3400000000003,3
12615,2,4,2291.19,3
14561,75,3,1080.7599999999998,3
18160,57,2,638.0600000000002,3
15007,159,1,156.91000000000003,0
13814,92,2,1579.12,0
13224,60,2,2155.9500000000007,3
12381,4,5,1845.31,3
15533,19,3,807.5699999999999,3
13778,103,1,178.7,0
16629,73,2,417.7299999999999,3
13354,71,1,743.5300000000003,3
17279,57,1,187.82999999999998,3
16318,35,1,328.15,3
16415,44,1,210.34999999999985,3
16363,53,1,109.36000000000001,3
17017,2,20,8694.26,3
16700,8,13,5076.549999999999,3
16722,17,13,4730.81,3
16065,365,1,372.0900000000001,0
16560,26,2,841.4099999999999,3
14236,80,2,490.86000000000007,3
13330,92,3,1140.93,0
12724,5,4,1031.4100000000003,3
13405,74,3,572.451,3
12609,78,3,1126.85,3
17162,28,10,1715.46,3
13900,183,3,740.95,0
18224,263,1,158.95000000000002,0
17700,16,4,2534.64,3
15125,25,15,11528.48,3
18009,235,1,257.34000000000003,0
15935,239,2,416.86,0
16054,145,1,783.8999999999999,0
15343,87,1,364.5,0
17219,31,1,114.23,3
15524,24,1,440.0,3
13153,5,1,486.22,3
17293,8,9,1875.11,3
14702,1,17,3292.14,3
17690,30,15,4757.95,3
17251,362,1,283.28,0
15197,10,3,1079.61,3
12359,57,4,6372.58,3
13672,301,2,186.39000000000001,0
13804,30,7,2635.7899999999995,3
16180,100,8,10254.18,3
14747,249,1,328.2,0
17140,247,1,465.32,0
16957,239,2,416.64,0
13320,78,4,1548.6999999999998,3
15757,65,2,714.42,3
13235,212,1,1031.0699999999997,0
16357,33,3,658.8799999999999,3
12573,227,1,160.54,0
16966,8,7,2154.9700000000003,3
13850,129,1,1595.4799999999996,0
16362,32,5,734.7699999999999,3
15659,43,1,306.45000000000005,3
14582,40,1,114.11,3
14174,33,1,134.46,3
14641,21,1,110.46,3
15620,56,3,1553.1799999999998,3
15380,8,5,1690.2600000000002,3
15777,241,4,1047.11,0
16711,3,5,1651.03,3
14672,234,2,765.5500000000002,0
17431,313,1,403.30000000000007,0
15579,68,2,348.6,3
16034,196,3,437.69999999999993,0
13591,64,3,1117.1299999999997,3
13716,269,1,138.28,0
16258,45,5,5203.509999999999,3
13719,15,5,1041.68,3
14873,210,1,519.68,0
16617,235,1,151.85000000000002,0
16009,22,4,992.7099999999999,3
17173,5,8,3766.600000000001,3
13940,17,4,839.14,3
14360,31,4,2128.2299999999996,3
16793,57,1,243.83999999999997,3
14550,10,2,765.6199999999999,3
14295,40,1,166.2,3
16143,3,6,2424.94,3
13078,3,26,12627.939999999999,3
13963,308,4,664.54,0
16904,4,16,3754.269999999999,3
14987,15,2,326.4,3
13155,33,4,971.7599999999998,3
12988,292,1,535.32,0
18078,217,2,336.13,0
14173,10,4,450.84000000000003,3
13435,5,7,3809.8900000000003,3
17656,73,5,1674.69,3
14331,124,2,462.65999999999997,0
15313,110,1,52.0,0
18205,36,2,517.3599999999999,3
12612,74,1,704.0400000000001,3
15654,9,2,922.5300000000002,3
12931,21,15,42055.95999999999,3
17591,73,7,2225.9700000000003,3
16367,37,2,804.4899999999998,3
17870,2,12,1894.35,3
14898,23,6,1303.5199999999998,3
14897,7,4,1366.38,3
16126,29,4,6287.77,3
15671,18,7,2657.13,3
16092,114,3,817.86,0
15433,213,2,533.3,0
16279,21,3,1509.58,3
17892,56,3,244.10000000000002,3
13311,4,2,598.57,3
14753,87,1,563.15,0
12822,70,2,948.8799999999998,3
16527,81,1,228.06000000000003,0
16480,75,1,769.2899999999995,3
15399,1,3,815.7700000000001,3
15526,33,2,148.44,3
17863,59,6,3159.9999999999995,3
13564,144,3,1749.0199999999995,0
13092,70,5,477.83,3
13551,319,1,91.80000000000001,0
13012,9,8,1661.8400000000001,3
17440,156,3,186.42,0
14129,1,5,1123.86,3
13753,287,1,741.26,0
17088,28,4,1991.01,3
16036,87,2,758.9200000000001,0
14719,1,5,1602.1299999999997,3
17658,25,2,595.42,3
14512,187,2,275.28,0
16007,47,4,1701.9400000000005,3
17548,233,1,103.3,0
14271,225,1,112.32000000000002,0
15717,234,1,150.3,0
16298,22,3,598.2,3
12379,81,2,852.24,3
13667,149,1,305.0199999999998,0
12518,0,5,2056.89,3
15215,46,3,734.94,3
18217,29,2,621.75,3
14836,10,3,102.44999999999999,3
13322,17,1,199.48,3
16306,213,6,632.27,0
17800,37,9,1199.0099999999998,3
13238,17,4,700.73,3
13370,371,1,754.8700000000003,0
17848,81,9,901.2000000000002,3
13233,74,2,605.12,3
15213,318,2,328.3499999999999,0
14426,23,10,4481.669999999999,3
14520,1,2,270.6,3
17035,245,2,433.53000000000003,0
15178,260,1,40.5,0
14607,15,14,16569.5,3
13695,31,15,2504.13,3
17034,16,3,745.52,3
13450,26,6,2043.7199999999998,3
13740,240,1,350.75,0
13482,232,1,184.64,0
12787,9,3,463.65999999999997,3
16611,186,1,129.49,0
13186,39,3,1575.8899999999999,3
15154,75,1,296.41999999999996,3
16900,16,3,887.1100000000004,3
15156,1,3,961.49,3
17011,30,1,270.90000000000003,3
17068,12,21,4552.14,3
17243,1,26,8676.85,3
16550,108,5,2298.9700000000003,0
14440,8,5,2357.6800000000003,3
16407,12,10,2126.93,3
15843,303,1,118.95,0
13718,246,2,306.55,0
12539,22,4,5568.349999999999,3
12736,332,1,234.00000000000003,0
15656,45,4,748.5000000000001,3
12633,58,4,2163.98,3
16172,95,5,1140.21,3
16624,80,2,810.5699999999999,3
16794,1,10,1222.7100000000003,3
12571,39,2,519.61,3
14039,33,1,152.2,3
12621,1,20,13689.669999999998,3
15266,338,1,119.30000000000001,0
14646,1,73,280206.0199999999,1
14573,179,9,1653.4199999999998,0
14665,60,5,1835.7000000000003,3
12388,15,6,2780.6600000000003,3
14068,320,1,265.85,0
17881,304,1,133.35000000000002,0
15308,274,1,310.47,0
17374,218,2,495.77000000000004,0
13481,45,5,1804.56,3
14059,266,1,183.59999999999997,0
16399,19,2,408.57000000000005,3
13686,182,1,72.0,0
12493,165,2,433.74,0
12534,130,1,1089.18,0
14690,44,2,371.7,3
17434,2,7,2373.82,3
13635,67,1,1071.0300000000002,3
13348,64,1,233.76,3
15948,8,2,955.24,3
16569,3,1,124.2,3
16923,12,19,7247.61,3
15078,7,32,9743.109999999999,3
13230,4,14,2806.97,3
17865,30,20,10526.32,3
13668,2,21,6363.59,3
13240,96,4,663.6499999999999,0
17214,60,6,1069.1200000000001,3
15985,123,2,1142.42,0
12620,14,3,1339.4099999999999,3
16091,154,2,315.06,0
15184,29,2,406.76,3
13928,10,4,464.57000000000005,3
13563,84,2,777.53,3
15149,133,1,520.8,0
16438,5,5,798.35,3
12418,112,1,668.5799999999997,0
15576,37,1,940.6700000000002,3
12532,30,1,349.83,3
12586,17,1,196.94,3
14395,2,9,3507.71,3
16735,78,5,2300.5600000000004,3
12441,366,1,173.55,0
14457,310,1,113.64,0
17786,85,2,278.74,3
16441,67,2,381.2,3
17042,2,5,1044.3799999999999,3
16788,123,2,597.4800000000002,0
16990,218,1,179.0,0
17764,50,2,818.8199999999999,3
12378,129,1,4008.6200000000013,0
14406,119,1,156.75,0
13774,81,1,344.99999999999994,3
15603,78,1,48.480000000000004,3
15484,1,4,3594.3099999999995,3
13364,71,1,134.96,3
12581,39,1,197.70999999999998,3
16025,29,1,439.66,3
12617,29,1,355.5300000000002,3
14666,24,1,195.24999999999997,3
15721,11,1,507.0799999999998,3
17379,11,1,404.66,3
12838,33,2,683.1299999999999,3
16202,360,1,365.27000000000004,0
16010,245,3,407.5,0
12970,7,4,452.23999999999995,3
18250,310,1,349.27000000000004,0
15167,320,1,162.99999999999997,0
15903,9,7,5126.76,3
16518,61,2,484.32000000000005,3
16170,50,6,1885.0500000000004,3
14272,73,2,437.96000000000004,3
12363,109,2,552.0,0
14834,17,6,1720.3,3
12700,7,4,4939.989999999998,3
17443,219,1,534.24,0
13780,7,2,360.01000000000005,3
15042,199,1,135.93,0
15089,10,6,2420.8400000000006,3
13507,3,4,2479.16,3
16803,65,1,332.29999999999995,3
12772,59,1,892.4700000000004,3
12950,2,3,1843.0,3
12947,143,6,1603.9899999999998,0
17085,123,5,1566.65,0
13922,351,1,172.24999999999997,0
13881,3,20,17159.519999999997,3
15674,73,5,2446.6,3
16216,267,1,914.9300000000002,0
14817,200,2,1110.3400000000001,0
17930,35,5,1740.48,3
16633,17,6,2883.1,3
16418,44,3,675.27,3
13365,33,2,2225.37,3
13283,59,2,93.66,3
13343,177,1,353.43,0
14222,177,1,683.17,0
13379,26,3,572.56,3
12995,85,1,211.32,0
16215,80,1,242.35000000000002,3
16986,29,2,1873.2,3
12478,3,1,680.9900000000002,3
17428,0,28,17256.85,3
14794,2,7,1319.9099999999999,3
15970,303,1,314.1,0
14048,305,1,409.9299999999999,0
13268,17,11,3214.6900000000005,3
13931,95,2,1237.5300000000007,0
15068,46,2,553.36,3
13826,176,1,189.5,0
16884,37,2,429.84000000000003,3
14484,50,1,321.91999999999996,3
17128,334,1,157.09,0
13319,5,26,10845.550000000001,3
14107,51,7,2703.23,3
16282,339,1,168.3,0
14159,19,11,4693.01,3
14497,309,1,475.3699999999999,0
17027,78,6,890.2899999999998,3
16434,29,7,1522.25,3
16128,17,5,1880.22,3
16309,106,2,706.5699999999999,0
13474,236,1,229.58999999999997,0
15063,213,1,370.79999999999995,0
17579,4,3,448.9,3
15118,134,1,244.8,0
13860,1,5,1245.8999999999999,3
13806,63,1,256.38,3
17595,12,2,388.78999999999996,3
16127,39,1,656.2500000000001,3
15022,11,4,905.04,3
17461,22,3,757.4599999999997,3
17727,15,1,1060.25,3
14796,1,17,8022.49,3
17580,252,3,215.72000000000003,0
14146,8,5,4191.0,3
15527,18,8,2429.78,3
15079,212,4,895.6100000000001,0
14842,43,4,2824.6900000000005,3
14386,296,1,142.4,0
16681,72,6,1770.3400000000001,3
16414,21,2,126.25,3
14912,16,2,867.8499999999999,3
16647,169,2,214.06,0
14937,56,3,1621.88,3
14768,17,2,192.60000000000002,3
13244,92,1,121.74000000000001,0
12488,9,3,1298.66,3
17197,29,1,1013.01,3
17381,8,29,20275.609999999997,3
18260,172,6,2643.2,0
12957,9,8,4017.54,3
17799,22,10,3055.9299999999994,3
17146,105,3,749.7800000000001,0
17339,94,2,243.36,0
12480,28,4,3281.6300000000006,3
13662,85,3,897.7600000000002,3
14071,3,8,1438.8200000000002,3
13362,9,4,3090.7400000000007,3
14851,23,2,511.34999999999997,3
16690,72,2,225.58,3
15265,151,2,1506.12,0
14383,38,3,1247.69,3
13135,196,1,3096.0,0
15743,16,4,784.4600000000002,3
12627,10,7,4478.53,3
14335,16,2,468.26,3
13755,3,9,2161.3499999999995,3
13651,35,2,94.2,3
17320,100,3,1200.62,0
15005,15,28,6316.570000000001,3
17576,8,19,3622.68,3
14737,3,3,1164.55,3
13614,24,4,1610.46,3
17711,10,2,385.1,3
13821,144,2,385.63999999999993,0
16105,248,1,336.96,0
14504,47,4,673.26,3
16750,44,5,623.9300000000001,3
13952,217,2,3251.071,0
14705,198,1,179.0,0
14196,106,1,335.52,0
13083,4,2,303.75,3
12703,71,1,283.54999999999995,3
14539,15,2,537.48,3
17458,15,1,316.49999999999994,3
16531,22,7,1244.59,3
15796,1,8,2711.56,3
15422,323,2,97.7,0
17365,12,8,4801.56,3
14778,127,2,730.86,0
14211,53,9,2241.1,3
12676,24,6,1331.39,3
13899,16,2,388.52000000000004,3
16217,235,2,304.25,0
13976,206,1,357.9800000000001,0
17278,241,1,246.04000000000008,0
13115,11,4,2294.78,3
18112,12,2,352.69,3
16734,52,3,650.51,3
15344,0,3,563.9399999999999,3
13882,2,5,1191.1299999999999,3
13710,31,1,180.48000000000002,3
15444,9,2,1418.26,3
17495,7,2,497.56000000000006,3
17534,53,1,223.36,3
18249,17,1,95.34,3
14601,10,1,213.96000000000004,3
18184,15,1,49.8,3
15406,31,2,510.7099999999999,3
12464,10,8,1212.0500000000002,3
17725,16,11,3439.0800000000004,3
13610,12,7,1131.88,3
14682,187,2,52.0,0
12592,92,2,437.6,0
17578,218,1,143.45999999999998,0
12449,22,4,4067.29,3
15679,24,4,781.2799999999997,3
14722,147,1,187.91999999999996,0
14076,129,1,122.46999999999997,0
16211,88,1,547.02,0
13350,16,2,979.1199999999999,3
16603,74,2,482.47,3
12546,46,2,1161.5,3
14792,63,1,6.2,3
18181,24,1,382.79999999999995,3
15498,2,27,13316.399999999998,3
16701,8,13,5398.300000000001,3
13124,89,3,3866.330000000001,3
14130,319,1,483.85999999999996,0
16378,247,3,362.94999999999993,0
16667,68,2,570.13,3
13636,36,5,949.1200000000001,3
12541,29,3,981.1799999999998,3
15210,225,1,331.18,0
17123,161,1,345.29999999999995,0
15120,133,1,358.8199999999999,0
14305,71,3,1858.96,3
16173,15,6,1418.3200000000002,3
12550,79,1,964.8299999999994,3
16650,71,1,518.4200000000001,3
16432,64,1,287.4,3
14929,32,1,223.88,3
14594,7,2,379.83,3
16996,30,6,1456.96,3
14901,11,9,1421.2899999999997,3
12540,19,17,13400.239999999996,3
17530,1,10,2384.999999999999,3
14739,4,7,3902.28,3
13809,305,1,155.05,0
16692,256,2,1276.0,0
15227,36,5,1219.3999999999999,3
16496,8,3,1599.52,3
14247,278,1,136.77,0
14021,155,3,631.9,0
18189,77,2,1090.2399999999998,3
17738,19,4,1879.0499999999997,3
14700,32,3,2235.3,3
16287,169,1,142.5,0
13663,179,1,189.47,0
16892,1,5,525.54,3
16107,17,7,3204.1600000000003,3
16674,54,2,319.61,3
15287,22,2,486.69000000000005,3
16789,8,1,80.8,3
17406,333,3,2200.4199999999996,0
16814,14,21,6509.099999999998,3
15680,9,3,1333.6799999999998,3
16725,302,7,781.02,0
14057,23,17,6217.960000000001,3
13527,33,7,2287.5099999999998,3
16208,44,2,664.26,3
12625,211,2,2683.8199999999997,0
12831,262,1,215.05,0
12545,75,2,1000.39,3
15087,281,1,306.94,0
16384,89,2,584.5,0
15214,1,8,1661.44,3
14697,218,2,188.61,0
13391,203,1,59.8,0
16050,173,1,137.9,0
15434,8,5,1041.48,3
16108,84,1,842.5,0
16669,23,3,1374.8699999999994,3
15142,46,1,498.74,3
17523,11,4,652.74,3
17022,31,1,71.0,3
13599,1,21,5153.670000000001,3
14748,29,5,1415.75,3
13705,7,3,711.86,3
14878,12,9,1485.54,3
13082,126,9,3613.6299999999997,0
13327,38,8,3627.7700000000004,3
12944,35,2,604.51,3
13656,164,2,379.6500000000001,0
14553,19,5,859.2699999999999,3
12845,267,4,354.09,0
15756,61,4,532.9600000000002,3
12758,116,2,2791.59,0
15665,168,2,2242.0100000000007,0
18013,155,2,187.29000000000005,0
17086,7,6,2050.0800000000004,3
14027,60,1,104.82000000000002,3
16881,66,1,432.0,3
16936,25,1,262.68,3
16528,3,1,244.41,3
13140,108,3,423.71999999999997,0
15160,357,1,158.16000000000003,0
16898,26,3,508.81000000000023,3
13187,337,1,236.01999999999995,0
17616,173,3,571.2,0
12577,35,3,657.8,3
16124,317,1,249.0,0
15448,312,1,494.64000000000004,0
13064,12,4,1119.4899999999998,3
13606,29,3,280.53999999999996,3
13151,295,1,1257.8700000000003,0
16850,333,1,332.40999999999997,0
17133,15,7,4892.240000000002,3
15220,51,6,1778.96,3
17664,18,2,604.6400000000001,3
16852,10,2,144.91000000000003,3
17891,162,1,203.85999999999993,0
13704,5,9,2308.0599999999995,3
14923,50,1,749.0999999999998,3
13102,1,24,6424.09,3
14189,2,15,4654.08,3
16161,1,19,5575.56,3
17912,310,5,311.01000000000005,0
15358,4,22,8347.199999999999,3
17338,17,8,6643.930000000001,3
16059,65,6,1459.8599999999997,3
13569,17,2,373.75,3
13819,301,3,1140.35,0
12728,71,4,836.3299999999999,3
18136,63,3,784.3299999999999,3
17667,66,5,2055.51,3
14981,246,1,102.11999999999998,0
16729,38,21,7239.92,3
17887,129,1,111.35,0
17122,119,1,138.32,0
15396,112,1,288.17999999999995,0
16758,65,1,369.34,3
15158,45,1,401.4000000000001,3
15006,51,1,502.08999999999975,3
17432,18,2,365.76,3
17232,2,2,421.52000000000004,3
16710,19,10,2483.0400000000004,3
13173,4,2,353.65,3
15107,311,6,319.5,0
12942,131,3,683.8999999999999,0
13011,372,1,50.550000000000004,0
14127,122,3,709.71,0
17686,7,7,5739.46,3
13396,29,2,1360.9899999999998,3
16709,84,5,3029.8700000000003,3
17758,19,8,3456.7000000000007,3
13525,14,2,628.78,3
12690,205,1,389.00999999999993,0
16239,56,2,414.2,3
16430,57,1,300.85,3
15821,44,2,570.96,3
15597,35,1,324.57,3
14971,35,3,1116.5699999999997,3
15269,23,1,408.8,3
13715,281,5,1079.3400000000001,0
17090,4,7,2043.95,3
16233,71,3,536.68,3
16567,194,2,865.5999999999999,0
14238,326,1,146.85,0
14341,45,8,2182.2799999999997,3
12637,67,8,6021.899999999998,3
13462,252,1,151.5,0
16639,31,3,1257.5099999999998,3
14206,239,1,328.1599999999999,0
17047,85,3,1100.8999999999999,3
15143,225,1,259.45,0
15541,114,1,85.13000000000002,0
14566,110,1,1432.0,0
15762,65,2,583.75,3
15300,64,1,496.4399999999999,3
15185,70,1,310.62000000000006,3
14661,26,1,107.95,3
14424,17,1,322.08,3
14083,4,9,1018.4300000000001,3
12415,24,21,124914.53000000003,2
16163,232,2,856.6000000000001,0
17552,60,4,930.4100000000001,3
14443,53,4,1420.1999999999998,3
14506,17,5,2012.17,3
17604,217,2,309.36,0
14530,25,6,2925.9099999999994,3
13709,3,13,6328.049999999999,3
18202,199,3,1396.9899999999998,0
14631,50,3,1006.98,3
15910,0,8,1232.1800000000003,3
17867,30,6,1197.1000000000001,3
16426,2,10,1908.2500000000002,3
17096,15,4,1022.1299999999999,3
15201,87,5,1236.5400000000004,3
15140,52,7,2354.2500000000005,3
18120,214,1,111.14999999999999,0
17252,116,2,353.8599999999999,0
13062,191,1,346.98,0
14116,19,5,1382.7400000000002,3
13889,92,1,416.9,0
13759,33,2,659.41,3
14362,22,1,161.20000000000002,3
17450,8,46,194550.78999999992,1
12383,184,5,1850.56,0
15392,4,4,1535.5299999999997,3
14866,10,12,14389.9,3
12645,33,4,1775.1799999999998,3
14442,204,2,1589.8200000000002,0
17139,15,12,10668.470000000003,3
13014,10,10,3466.28,3
15669,40,4,684.3399999999999,3
13479,200,2,300.95000000000005,0
17015,28,3,1842.56,3
17405,1,3,1031.41,3
13189,18,2,260.68,3
15099,84,1,410.48,0
16376,8,2,987.0100000000004,3
13090,8,14,8910.82,3
12915,148,2,363.65,0
15021,8,9,1914.82,3
12818,261,1,1542.08,0
13561,215,1,141.86,0
13723,217,1,199.85000000000002,0
14651,67,2,654.5999999999999,3
14503,3,6,3543.26,3
13546,12,3,626.99,3
15623,141,1,301.03,0
13218,127,1,62.64,0
16557,24,2,281.85,3
18200,106,1,163.8,0
13947,65,1,90.6,3
17832,49,1,155.3700000000001,3
16903,29,1,373.24,3
16931,5,21,4604.219999999999,3
15880,369,1,343.28,0
12779,37,8,3981.3599999999997,3
17696,38,8,2285.71,3
13750,53,5,1647.2600000000002,3
14761,58,2,255.89999999999998,3
12433,0,7,13375.870000000003,3
14653,1,7,1947.55,3
15373,8,12,2415.9100000000003,3
16350,21,4,1116.4699999999998,3
15709,283,1,133.25,0
13956,5,5,1026.42,3
15030,71,2,518.28,3
12434,84,2,806.1399999999999,3
14227,26,10,3350.96,3
16517,277,1,162.70000000000005,0
18273,2,3,204.0,3
13934,263,1,922.0999999999997,0
14859,12,4,1353.7399999999998,3
15561,11,4,800.59,3
17061,73,11,5232.23,3
16498,161,2,100.97000000000001,0
13159,8,4,1437.85,3
15475,77,1,454.10999999999984,3
13978,14,2,196.79,3
15298,2,12,4799.9,3
16727,364,1,272.81999999999994,0
14243,8,10,2588.7700000000004,3
16656,22,15,8625.8,3
16938,8,4,2736.380000000002,3
13626,252,1,257.22999999999996,0
17409,184,2,771.8500000000001,0
15381,213,2,596.85,0
16778,74,2,245.94,3
16072,288,1,584.3199999999999,0
15095,103,4,1370.6,0
14623,32,5,889.25,3
16275,196,1,559.8699999999999,0
12689,25,2,1247.6100000000004,3
15488,92,1,91.32000000000001,0
16542,53,1,119.62,3
15714,11,2,330.88,3
17614,57,1,390.0699999999999,3
18042,53,1,165.04999999999998,3
15054,12,2,302.0999999999999,3
13366,50,1,56.160000000000004,3
12890,24,1,380.46999999999997,3
12508,26,2,398.27,3
14821,366,1,48.800000000000004,0
14201,60,7,747.4399999999999,3
18106,329,1,430.6999999999999,0
16403,312,1,177.5,0
14233,49,4,1462.72,3
15407,33,4,1056.4399999999998,3
16427,263,2,241.06,0
15521,40,8,3000.2000000000007,3
17719,37,15,5396.040000000001,3
17749,178,2,674.52,0
12596,51,2,618.27,3
12710,96,3,1149.0200000000004,0
17670,227,1,205.7,0
18146,140,2,160.35000000000002,0
17797,22,3,780.4300000000002,3
12624,106,2,641.13,0
12450,156,2,197.88,0
17960,171,1,73.78,0
15261,135,1,254.82000000000002,0
12628,4,3,786.46,3
18019,51,1,38.45,3
14629,4,2,959.0099999999995,3
13298,1,1,360.0,3
18066,75,1,318.0,3
13941,21,5,5112.960000000001,3
15048,65,4,384.05000000000007,3
15845,17,8,3711.77,3
12928,35,5,2062.7,3
16084,299,1,436.17999999999995,0
13475,191,4,1431.7799999999997,0
15249,31,13,6688.46,3
13121,269,1,283.7299999999999,0
13632,24,5,2121.27,3
14844,63,4,3189.8100000000004,3
18242,72,4,2232.49,3
17893,225,1,112.25000000000004,0
13505,72,4,4393.63,3
15212,241,1,101.79999999999998,0
13885,189,2,506.80000000000007,0
12802,186,1,427.5799999999999,0
12790,192,1,324.9200000000001,0
16742,46,1,464.9,3
13853,57,1,1090.14,3
17857,4,23,26879.04,3
17343,355,1,193.63999999999996,0
15661,317,2,309.79999999999995,0
15366,75,2,602.5100000000001,3
15606,61,9,2920.16,3
13451,26,5,2976.1500000000005,3
13590,11,6,1981.9199999999996,3
16245,23,3,1413.66,3
14012,277,1,328.8,0
13741,71,3,668.4300000000001,3
15891,226,1,524.52,0
16302,126,1,233.22,0
17747,112,1,71.4,0
13160,22,1,91.8,3
16210,1,18,21086.3,3
17990,236,3,630.84,0
15512,155,2,121.0,0
16833,1,4,1106.53,3
16493,79,4,1351.6299999999999,3
13208,58,6,1223.9,3
15047,269,1,343.62,0
13731,219,2,610.5899999999999,0
13169,63,2,712.8799999999999,3
14973,107,3,1314.45,0
16644,177,2,833.7799999999997,0
14960,8,2,221.27000000000004,3
15041,170,1,180.35000000000002,0
13925,92,4,678.25,3
12560,5,3,2134.01,3
15707,35,4,945.5799999999999,3
17628,81,1,75.75000000000001,0
17131,5,5,2463.17,3
12430,43,1,256.4,3
14581,16,1,138.6,3
16368,2,2,497.42999999999995,3
13069,0,24,4436.12,3
18229,11,20,7276.900000000001,3
14299,8,9,3965.6199999999994,3
17526,4,4,1195.9,3
14673,3,5,1736.3999999999999,3
15179,18,5,2206.9500000000003,3
14428,7,5,1244.83,3
14438,306,1,131.9,0
15033,4,10,2586.670000000001,3
17175,44,4,1443.69,3
12901,8,28,17654.539999999997,3
17923,282,1,207.50000000000003,0
13863,247,1,305.78000000000003,0
13971,18,8,2758.2599999999998,3
18280,277,1,180.6,0
